,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,31.0,65.0,56.0,148.0,59.0,24.0,162.0,95.0,70.0,187.0,255.0,98.0,18.0
Expenses,49.0,84.0,93.0,172.0,50.0,63.0,197.0,127.0,109.0,198.0,283.0,141.0,53.0
Operating Profit,-18.0,-18.0,-37.0,-24.0,9.0,-39.0,-36.0,-32.0,-39.0,-11.0,-27.0,-43.0,-35.0
OPM %,-58.0,-28.0,-66.0,-16.0,15.0,-159.0,-22.0,-34.0,-56.0,-6.0,-11.0,-44.0,-196.0
Other Income,10.0,16.0,7.0,7.0,18.0,59.0,117.0,119.0,31.0,51.0,38.0,37.0,8.0
Interest,2.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,4.0,0.0
Depreciation,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0
Profit before tax,-12.0,-8.0,-34.0,-19.0,24.0,17.0,78.0,83.0,-14.0,33.0,4.0,-14.0,-30.0
Tax %,-15.0,-25.0,17.0,28.0,45.0,-47.0,-77.0,9.0,47.0,-4.0,86.0,69.0,36.0
Net Profit,-13.0,-10.0,-28.0,-14.0,13.0,25.0,138.0,76.0,-8.0,34.0,1.0,-4.0,-19.0
EPS in Rs,-0.87,-0.73,-1.77,-0.9,0.42,1.62,8.85,4.88,-0.5,2.15,0.03,-0.28,-1.22
