,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,13,36,48,56,133,116,45,185,261
Cash from Investing Activity,-11,-7,-115,-27,-66,-107,-22,-172,-238
Cash from Financing Activity,6,-2,84,-2,-87,-54,-9,-12,7
Net Cash Flow,8,27,17,27,-20,-45,13,2,30
