,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,131.0,150.0,145.0,179.0,190.0,227.0,254.0,273.0,357.0,438.0,449.0,383.0,408.0
Expenses,118.0,137.0,134.0,160.0,163.0,202.0,219.0,241.0,300.0,372.0,382.0,303.0,321.0
Operating Profit,13.0,13.0,10.0,19.0,28.0,26.0,35.0,31.0,57.0,66.0,67.0,80.0,87.0
OPM %,10.0,9.0,7.0,11.0,14.0,11.0,14.0,11.0,16.0,15.0,15.0,21.0,21.0
Other Income,4.0,4.0,8.0,4.0,3.0,3.0,5.0,4.0,3.0,-18.0,29.0,7.0,9.0
Interest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Depreciation,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,4.0,4.0,8.0,6.0,7.0
Profit before tax,14.0,14.0,16.0,21.0,28.0,27.0,37.0,32.0,56.0,45.0,87.0,80.0,87.0
Tax %,3.0,1.0,-47.0,3.0,3.0,-3.0,6.0,5.0,9.0,-3.0,12.0,12.0,6.0
Net Profit,14.0,14.0,23.0,20.0,27.0,28.0,35.0,31.0,51.0,46.0,77.0,71.0,82.0
EPS in Rs,0.33,0.34,0.57,0.5,0.67,0.69,0.86,0.74,1.23,1.23,1.68,1.68,1.91
