,2011-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,6.0,8.0,18,0,13,0,384,0,79,38
Inventory Days,0.0,0.0,0,0,0,0,0,0,1552,224
Days Payable,,,,,,,,,274,45
Cash Conversion Cycle,6.0,8.0,18,0,13,0,384,0,1357,216
Working Capital Days,135.0,-42.0,-64,0,13,1,51,-2336,826,192
ROCE %,,,-1,-0,-0,-1,-0,-0,2,7
