,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,106.22,81.88,75.44,81.73,67.91
Inventory Days,83.96,139.67,178.3,155.43,135.38
Days Payable,11.02,43.74,50.79,54.42,63.83
Cash Conversion Cycle,179.16,177.8,202.95,182.74,139.45
Working Capital Days,143.04,140.83,152.17,150.12,157.05
ROCE %,,17.52,8.95,9.35,7.94
