,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,0.89,2.62,1.61,0.15,-1.12
Cash from Investing Activity,-0.17,-0.19,-0.15,-0.15,0.24
Cash from Financing Activity,-0.72,-2.42,-1.45,0.0,0.89
Net Cash Flow,0.01,0.01,0.02,-0.01,0.02
