,2011-03-01,2012-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01
Debtor Days,48.0,81,72.0,58,94,79,93,75,90,460,12243
Inventory Days,,,109.0,117,106,108,126,128,,3,860
Days Payable,,,55.0,53,74,51,68,39,,100,35666
Cash Conversion Cycle,48.0,81,126.0,123,126,136,151,163,90,363,-22562
Working Capital Days,104.0,126,129.0,127,110,130,144,152,135,221,3897
ROCE %,,4,,10,12,12,11,10,-5,-110,-43
