,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,77.0,138,163,136,154,125,93,168,90,70
Inventory Days,94.0,92,71,218,129,177,196,307,424,312
Days Payable,207.0,179,120,132,92,127,96,170,191,223
Cash Conversion Cycle,-36.0,51,114,221,192,175,193,305,323,159
Working Capital Days,195.0,216,251,274,217,246,234,375,313,150
ROCE %,,11,8,8,16,13,8,3,4,10
