,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,121.09,240.17,209.49,121.4,263.55,257.12,199.12,207.46,269.38,211.23,151.83,194.31,200.46
Expenses,117.41,236.47,206.57,119.38,261.09,253.64,197.46,203.72,263.53,213.65,145.66,184.86,200.13
Operating Profit,3.68,3.7,2.92,2.02,2.46,3.48,1.66,3.74,5.85,-2.42,6.17,9.45,0.33
OPM %,3.04,1.54,1.39,1.66,0.93,1.35,0.83,1.8,2.17,-1.15,4.06,4.86,0.16
Other Income,0.66,0.94,2.16,1.38,2.13,1.6,2.79,1.98,0.86,0.12,0.19,0.13,0.7
Interest,1.64,1.68,2.03,1.62,1.73,1.64,1.94,2.11,2.65,1.07,1.97,2.07,2.36
Depreciation,0.06,0.07,0.08,0.07,0.07,0.07,0.06,0.06,0.06,0.07,0.09,0.07,0.07
Profit before tax,2.64,2.89,2.97,1.71,2.79,3.37,2.45,3.55,4.0,-3.44,4.3,7.44,-1.4
Tax %,21.21,30.8,33.33,0.0,44.44,21.96,33.88,25.07,29.25,18.6,16.28,25.0,25.0
Net Profit,2.07,2.01,1.98,1.7,1.56,2.62,1.61,2.67,2.83,-2.8,3.6,5.58,-1.05
EPS in Rs,0.99,0.96,0.95,0.81,0.75,1.25,0.77,1.28,1.36,-1.34,1.72,2.67,-0.5
