,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,34.0,96,57,54,56,40,42,45,57,37,33
Inventory Days,96.0,95,86,79,116,68,77,69,57,43,49
Days Payable,22.0,65,8,11,5,2,3,2,1,1,3
Cash Conversion Cycle,108.0,127,135,121,167,106,117,113,112,79,79
Working Capital Days,168.0,183,170,129,173,106,114,109,111,78,80
ROCE %,,5,7,7,5,6,6,6,7,8,7
