,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,42.96,44.82,44.82,49.55,50.19,50.19,52.03,52.03
Public,57.04,55.18,55.18,50.45,49.81,49.81,47.97,47.96
No. of Shareholders,8408.0,6563.0,6199.0,6111.0,6120.0,7592.0,7573.0,8088.0
