,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,4611.0,3533.0,2825.0,3664.0,6148.0,5073.0,4227.0,5729.0,10113.0,8310.0,5476.0,5693.0,6988.0
Expenses,3768.0,3034.0,2595.0,3181.0,5404.0,4529.0,3848.0,5044.0,9056.0,7539.0,5089.0,4988.0,5933.0
Operating Profit,843.0,499.0,229.0,483.0,743.0,544.0,379.0,685.0,1057.0,771.0,387.0,706.0,1055.0
OPM %,18.0,14.0,8.0,13.0,12.0,11.0,9.0,12.0,10.0,9.0,7.0,12.0,15.0
Other Income,10.0,10.0,47.0,24.0,19.0,28.0,77.0,55.0,32.0,40.0,47.0,44.0,45.0
Interest,25.0,21.0,16.0,17.0,19.0,18.0,21.0,27.0,54.0,57.0,52.0,41.0,46.0
Depreciation,42.0,42.0,47.0,42.0,42.0,43.0,45.0,45.0,46.0,47.0,45.0,48.0,54.0
Profit before tax,786.0,447.0,213.0,448.0,701.0,511.0,389.0,669.0,989.0,706.0,337.0,661.0,1000.0
Tax %,25.0,25.0,27.0,25.0,26.0,25.0,26.0,25.0,25.0,25.0,27.0,25.0,25.0
Net Profit,589.0,334.0,156.0,338.0,519.0,382.0,290.0,499.0,741.0,527.0,246.0,494.0,755.0
EPS in Rs,20.09,11.38,5.31,11.51,17.7,13.0,9.87,16.99,25.2,17.92,8.38,16.8,25.71
