,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Promoters,69.64,69.64,69.64,69.64,69.64,69.59,69.59,69.59,69.59,69.59,69.59,69.59
FIIs,0.0,0.0,0.0,0.0,0.08,0.55,0.55,0.55,0.55,0.51,0.44,0.41
Public,30.36,30.36,30.36,30.36,30.28,29.86,29.86,29.86,29.86,29.91,29.98,30.0
No. of Shareholders,10039.0,9678.0,11268.0,11675.0,12385.0,12729.0,12439.0,12648.0,13361.0,13313.0,13531.0,13185.0
