,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,268.0,400.0,457.0,322.0,361.0,437.0,511.0,498.0,492.0,556.0,614.0,652.0,673.0
Expenses,244.0,355.0,408.0,291.0,326.0,397.0,463.0,457.0,447.0,494.0,541.0,570.0,584.0
Operating Profit,24.0,45.0,50.0,30.0,35.0,39.0,47.0,41.0,45.0,62.0,73.0,82.0,89.0
OPM %,9.0,11.0,11.0,9.0,10.0,9.0,9.0,8.0,9.0,11.0,12.0,13.0,13.0
Other Income,2.0,3.0,8.0,2.0,2.0,3.0,5.0,24.0,6.0,8.0,3.0,16.0,17.0
Interest,3.0,2.0,3.0,3.0,3.0,2.0,4.0,2.0,2.0,3.0,3.0,3.0,4.0
Depreciation,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,5.0,5.0
Profit before tax,19.0,43.0,51.0,26.0,30.0,37.0,44.0,59.0,45.0,62.0,68.0,90.0,97.0
Tax %,23.0,28.0,24.0,26.0,23.0,26.0,20.0,23.0,25.0,25.0,31.0,25.0,24.0
Net Profit,15.0,31.0,39.0,19.0,23.0,27.0,35.0,45.0,34.0,47.0,47.0,68.0,74.0
EPS in Rs,1.29,2.72,3.4,1.7,1.92,2.3,2.97,3.65,2.85,3.9,4.0,5.67,6.21
