,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,36,46,41,49,47,51,57,39,47,67,42,29
Inventory Days,78,110,133,119,102,78,69,79,124,113,104,99
Days Payable,44,78,96,98,93,102,112,105,147,141,129,119
Cash Conversion Cycle,70,77,78,70,56,27,14,14,24,39,18,9
Working Capital Days,48,51,55,35,28,2,1,6,16,21,24,-1
ROCE %,12,5,3,3,6,8,19,20,16,21,21,26
