,2017-12-01,2018-03-01,2018-06-01,2018-09-01,2018-12-01,2019-03-01,2019-06-01,2019-09-01,2019-12-01,2020-03-01,2020-06-01,2020-09-01,2020-12-01
Sales,22.8,12.55,14.89,16.36,14.03,12.59,11.46,8.95,7.67,5.86,1.81,3.89,6.45
Expenses,19.72,22.29,16.39,23.47,20.32,17.64,13.79,10.72,9.3,12.17,7.51,7.11,9.71
Operating Profit,3.08,-9.74,-1.5,-7.11,-6.29,-5.05,-2.33,-1.77,-1.63,-6.31,-5.7,-3.22,-3.26
OPM %,13.51,-77.61,-10.07,-43.46,-44.83,-40.11,-20.33,-19.78,-21.25,-107.68,-314.92,-82.78,-50.54
Other Income,0.14,0.14,0.13,0.04,0.06,0.03,0.03,1.92,0.02,1.48,0.02,0.03,0.02
Interest,4.29,4.81,4.63,4.44,4.22,3.59,4.33,4.34,4.43,4.61,4.57,4.69,4.66
Depreciation,0.81,0.81,0.7,0.7,0.7,0.7,0.65,0.65,0.65,0.65,0.64,0.63,0.63
Profit before tax,-1.88,-15.22,-6.7,-12.21,-11.15,-9.31,-7.28,-4.84,-6.69,-10.09,-10.89,-8.51,-8.53
Tax %,-15.96,-20.04,-0.75,-1.8,-1.43,-3.11,-2.34,-33.47,-30.34,-1.19,-0.83,-1.41,0.23
Net Profit,-2.17,-18.26,-6.75,-12.42,-11.31,-9.6,-7.45,-6.46,-8.72,-10.21,-10.97,-8.64,-8.52
EPS in Rs,-5.43,-45.71,-16.9,-31.09,-28.31,-24.03,-18.65,-16.17,-21.83,-25.56,-27.46,-21.63,-21.33
