,2009-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,396,396,396,396,396,316,316,306,306,293,293,293,293
Reserves,11231,27122,29550,31870,28784,22266,24101,25738,27367,29591,17725,22328,24194
Borrowings,0,0,0,0,1497,0,500,364,566,2000,1800,423,2143
Other Liabilities,1220,3277,1497,2197,2079,3201,3774,3483,3056,5045,5094,5204,5965
Total Liabilities,12848,30796,31444,34464,32756,25784,28691,29891,31294,36930,24912,28248,32596
Fixed Assets,747,1267,1366,1468,2058,2095,3457,3512,3810,3933,3662,3199,3117
CWIP,248,3247,5297,7801,9747,11855,12545,13819,15530,17158,1333,1998,2600
Investments,71,261,219,319,592,612,673,859,910,875,895,935,943
Other Assets,11782,26021,24561,24876,20359,11221,12016,11701,11045,14964,19022,22116,25935
Total Assets,12848,30796,31444,34464,32756,25784,28691,29891,31294,36930,24912,28248,32596
