,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,24.53,28.23,34.96,23.92,27.95,30.89,35.1,25.83,24.85,35.28,38.0,22.9,23.27
Expenses,17.57,20.91,29.77,19.54,21.67,25.21,25.73,21.11,20.91,31.24,30.73,19.53,19.32
Operating Profit,6.96,7.32,5.19,4.38,6.28,5.68,9.37,4.72,3.94,4.04,7.27,3.37,3.95
OPM %,28.37,25.93,14.85,18.31,22.47,18.39,26.7,18.27,15.86,11.45,19.13,14.72,16.97
Other Income,0.43,0.43,1.62,0.46,0.88,1.17,0.28,0.49,2.03,1.12,0.5,0.52,0.88
Interest,1.22,1.22,1.38,1.13,1.16,1.15,1.38,1.09,1.36,1.75,1.7,1.84,1.77
Depreciation,1.83,1.84,1.82,1.68,1.72,1.72,2.13,1.61,1.78,1.92,1.86,1.67,1.75
Profit before tax,4.34,4.69,3.61,2.03,4.28,3.98,6.14,2.51,2.83,1.49,4.21,0.38,1.31
Tax %,16.59,25.8,25.76,24.14,25.93,23.12,28.34,27.09,25.09,30.87,20.67,26.32,25.95
Net Profit,3.62,3.48,2.67,1.54,3.16,3.06,4.4,1.84,2.13,1.02,3.33,0.28,0.97
EPS in Rs,1.3,1.25,0.96,0.55,1.13,1.1,1.58,0.66,0.76,0.37,1.19,0.1,0.35
