,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
Reserves,11.9,12.28,12.51,12.7,13.23,15.13,16.09,16.89,17.05,16.66,17.34,15.73,15.4
Borrowings,3.07,2.89,9.84,12.06,13.61,15.61,9.12,6.9,6.34,6.53,0.45,0.17,0.59
Other Liabilities,10.47,2.69,7.47,1.82,2.85,4.28,6.59,4.4,3.58,3.47,2.58,1.69,1.35
Total Liabilities,32.44,24.86,36.82,33.58,36.69,42.02,38.8,35.19,33.97,33.66,27.37,24.59,24.34
Fixed Assets,6.66,6.6,12.95,12.2,17.14,17.32,16.83,15.34,14.94,13.73,8.2,7.43,7.0
CWIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investments,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.27,0.0,0.0,0.0,0.0
Other Assets,25.53,18.01,23.62,21.13,19.3,24.45,21.72,19.6,18.76,19.93,19.17,17.16,17.34
Total Assets,32.44,24.86,36.82,33.58,36.69,42.02,38.8,35.19,33.97,33.66,27.37,24.59,24.34
