,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,47.99,65.40,46.38,38.12,14.02,28.39
Inventory Days,,,,,,
Days Payable,,,,,,
Cash Conversion Cycle,47.99,65.40,46.38,38.12,14.02,28.39
Working Capital Days,-11.05,-0.66,3.93,-4.71,36.38,204.31
ROCE %,,30.03,48.16,20.66,12.86,2.63
