,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,22.27,98.43,98.43,98.43,98.43,98.43,98.43,98.43,98.43,98.43,98.43,98.43,98.43
Reserves,1.09,2.34,2.5,2.5700000000000003,2.67,2.7,2.75,2.76,2.75,2.81,3.48,3.55,2.99
Borrowings,0.0,0.0,0.1,0.1,0.07,0.39,0.61,0.02,0.13,0.0,0.01,0.26,0.61
Other Liabilities,0.05,0.13,0.27,2.02,1.91,3.14,4.89,1.55,0.21,4.36,2.93,1.93,1.03
Total Liabilities,23.41,100.9,101.3,103.12,103.08,104.66,106.68,102.76,101.52,105.6,104.85,104.17,103.06
Fixed Assets,0.37,64.89,64.72,64.55,64.42,62.12,62.05,61.99,61.93,61.88,61.83,61.77,64.01
CWIP,0.0,0.0,0.0,0.0,0.0,2.22,2.22,2.22,2.22,2.22,2.22,2.22,0.0
Investments,1.28,2.84,4.14,4.14,4.12,3.54,1.89,1.89,1.89,1.88,4.27,4.57,4.62
Other Assets,21.76,33.17,32.44,34.43,34.54,36.78,40.52,36.66,35.48,39.62,36.53,35.61,34.43
Total Assets,23.41,100.9,101.3,103.12,103.08,104.66,106.68,102.76,101.52,105.6,104.85,104.17,103.06
