,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,40.28,40.56,34.51,41.84,43.82,45.16,32.81,13.44,11.5,13.35,19.99,7.8,8.73
Expenses,38.97,39.92,33.99,40.9,43.24,44.74,32.92,13.71,11.82,13.69,19.73,8.33,8.94
Operating Profit,1.31,0.64,0.52,0.94,0.58,0.42,-0.11,-0.27,-0.32,-0.34,0.26,-0.53,-0.21
OPM %,3.25,1.58,1.51,2.25,1.32,0.93,-0.34,-2.01,-2.78,-2.55,1.3,-6.79,-2.41
Other Income,0.4,0.57,0.35,0.45,0.43,0.44,1.15,0.77,0.72,0.83,1.04,0.87,0.87
Interest,0.2,0.23,0.29,0.2,0.25,0.23,0.55,0.27,0.19,0.18,0.3,0.18,0.18
Depreciation,0.14,0.2,0.19,0.16,0.18,0.23,0.23,0.17,0.18,0.18,0.18,0.12,0.12
Profit before tax,1.37,0.78,0.39,1.03,0.58,0.4,0.26,0.06,0.03,0.13,0.82,0.04,0.36
Tax %,28.47,26.92,35.9,29.13,29.31,15.0,26.92,16.67,66.67,23.08,25.61,25.0,22.22
Net Profit,0.98,0.57,0.25,0.73,0.41,0.34,0.2,0.04,0.02,0.09,0.61,0.02,0.28
EPS in Rs,1.05,0.61,0.27,0.78,0.44,0.37,0.22,0.04,0.02,0.1,0.66,0.02,0.3
