,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,6.97,6.97,6.97,6.97,6.97,6.97,6.97,6.97,6.97,6.97,6.97,9.29,9.29
Reserves,35.31,35.96,23.26,23.29,24.11,23.47,25.17,25.55,27.58,30.64,32.53,29.52,30.8
Borrowings,16.99,3.25,9.18,8.36,8.58,7.42,15.68,2.86,0.41,0.76,3.89,3.1,2.97
Other Liabilities,66.73,49.23,48.79,54.68,55.33,43.5,27.09,44.55,26.43,31.56,35.7,27.02,17.8
Total Liabilities,126.0,95.41,88.2,93.3,94.99,81.36,74.91,79.93,61.39,69.93,79.09,68.93,60.86
Fixed Assets,6.74,41.1,23.99,22.98,24.89,28.79,15.05,8.82,3.39,3.52,4.8,4.32,4.08
CWIP,0.06,0.08,0.07,1.54,1.49,1.61,1.55,5.04,1.73,1.49,1.49,1.49,1.49
Investments,2.64,2.65,0.17,0.16,0.16,3.47,2.86,2.8,2.02,3.14,3.38,1.78,2.89
Other Assets,116.56,51.58,63.97,68.62,68.45,47.49,55.45,63.27,54.25,61.78,69.42,61.34,52.4
Total Assets,126.0,95.41,88.2,93.3,94.99,81.36,74.91,79.93,61.39,69.93,79.09,68.93,60.86
