,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,26,26,26,26,26,26,26,26,26,26,26,26,26.0
Reserves,1265,1411,1606,1824,2121,2308,2664,3157,3494,3556,3909,3938,3988.0
Preference Capital,74,74,74,0,0,0,0,0,0,0,0,0,
Borrowings,992,1301,1232,836,806,594,312,211,252,262,10,16,15.0
Other Liabilities,1005,1002,1033,1198,1413,1550,1721,1989,1778,2008,2004,2300,2343.0
Total Liabilities,3288,3740,3898,3885,4366,4479,4723,5384,5551,5852,5949,6280,6372.0
Fixed Assets,1244,1619,1632,1836,1822,1750,1730,1777,1926,1949,1913,1851,1799.0
CWIP,207,114,82,90,61,137,72,190,199,129,110,77,134.0
Investments,0,0,0,0,0,0,0,0,0,6,8,8,8.0
Other Assets,1837,2007,2183,1959,2483,2591,2921,3417,3425,3768,3918,4344,4431.0
Total Assets,3288,3740,3898,3885,4366,4479,4723,5384,5551,5852,5949,6280,6372.0
