,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,249.42,100.23,159.94,184.53,168.35,211.74,822.54,5110.00,175.95,26280.00
Inventory Days,73.0,925.54,1888.48,1021.05,408.29,2181.58,4441.86,,0.00,
Days Payable,335.8,162.95,116.38,155.07,32.26,300.42,395.93,,,
Cash Conversion Cycle,-13.38,862.82,1932.05,1050.51,544.38,2092.89,4868.47,5110.00,175.95,26280.00
Working Capital Days,-103.42,1244.4,2669.83,1340.36,691.54,1986.33,5156.27,33281.36,504.14,90793.75
ROCE %,,2.11,-0.42,0.0,0.68,0.57,-0.38,0.47,0.56,-0.75
