,2020-06-01,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-09-01,2022-12-01,2023-03-01,2023-09-01
Promoters,23.51,23.82,23.82,24.44,24.44,28.26,28.26,30.12,32.7,32.7,32.7,32.7
Public,76.49,76.18,76.18,75.56,75.56,71.74,71.74,69.88,67.29,67.3,67.3,67.29
No. of Shareholders,229.0,228.0,230.0,218.0,253.0,258.0,229.0,228.0,237.0,210.0,155.0,145.0
