,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,20.41,22.37,23.3,24.44,30.12,32.7,32.7
Public,79.59,77.63,76.7,75.56,69.88,67.3,67.29
No. of Shareholders,239.0,232.0,230.0,218.0,228.0,155.0,145.0
