,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,54.09,53.91,53.91,53.91,53.91,53.91,53.9,53.9
DIIs,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0
Public,45.91,46.09,46.09,46.05,46.09,46.09,46.09,46.09
No. of Shareholders,3595.0,3401.0,3148.0,3045.0,2882.0,2769.0,2812.0,2777.0
