,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Promoters,53.91,53.91,53.91,53.91,53.91,53.91,53.91,53.9,53.9,53.9,53.9,53.9
Public,46.09,46.09,46.09,46.09,46.09,46.09,46.09,46.1,46.1,46.09,46.09,46.09
No. of Shareholders,2899.0,2882.0,2811.0,2790.0,2795.0,2769.0,2786.0,2794.0,2812.0,2812.0,2793.0,2777.0
