,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,11.85,11.85,6.89,6.89,6.89,6.89,6.89,6.89,6.89,6.89,6.89,6.89,6.89
Reserves,-48.16,-0.8,4.35,4.64,4.7,5.0,0.27,0.78,1.24,2.09,1.28,2.66,3.22
Borrowings,49.02,2.18,1.6800000000000002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Other Liabilities,0.09,0.48,0.11,0.17,0.1,0.2,2.56,2.55,2.71,4.15,4.14,3.5700000000000003,3.1
Total Liabilities,12.8,13.71,13.03,12.7,11.69,12.09,9.72,10.22,10.84,13.13,12.31,13.12,13.21
Fixed Assets,11.95,12.63,11.96,11.75,10.7,9.89,5.18,5.17,5.21,5.5600000000000005,3.84,4.08,4.2
CWIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Other Assets,0.85,1.08,1.07,0.95,0.99,2.2,4.54,5.05,5.63,7.57,8.47,9.04,9.01
Total Assets,12.8,13.71,13.03,12.7,11.69,12.09,9.72,10.22,10.84,13.13,12.31,13.12,13.21
