,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,2.32,2.97,2.93,3.6,3.15,2.72,3.28,3.46,2.29,2.72,4.08,3.26,3.24
Expenses,2.08,2.79,2.81,3.13,2.8,2.44,2.8,2.94,2.02,2.52,3.53,2.98,2.94
Operating Profit,0.24,0.18,0.12,0.47,0.35,0.28,0.48,0.52,0.27,0.2,0.55,0.28,0.3
OPM %,10.34,6.06,4.1,13.06,11.11,10.29,14.63,15.03,11.79,7.35,13.48,8.59,9.26
Other Income,0.08,0.04,0.11,0.03,0.03,0.1,0.15,0.03,0.1,0.17,0.06,0.13,0.12
Interest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Depreciation,0.07,0.07,-0.16,0.01,0.01,0.01,0.05,0.02,0.02,0.02,0.06,0.03,0.04
Profit before tax,0.25,0.15,0.39,0.49,0.37,0.37,0.58,0.53,0.35,0.35,0.55,0.38,0.38
Tax %,24.0,26.67,0.0,26.53,27.03,27.03,8.62,26.42,22.86,28.57,21.82,26.32,26.32
Net Profit,0.2,0.11,0.4,0.36,0.27,0.27,0.53,0.39,0.28,0.26,0.43,0.28,0.28
EPS in Rs,0.29,0.16,0.58,0.52,0.39,0.39,0.77,0.57,0.41,0.38,0.62,0.41,0.41
