,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,9,0,12,5,31,13
Cash from Investing Activity,-19,-13,-20,-2,-12,17
Cash from Financing Activity,10,13,8,-3,-18,-29
Net Cash Flow,0,0,0,0,0,0
