,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,80.0,77,80,80,69,110
Inventory Days,134.0,155,171,240,199,220
Days Payable,103.0,106,119,124,91,140
Cash Conversion Cycle,111.0,126,131,196,177,190
Working Capital Days,114.0,104,125,190,163,189
ROCE %,,15,10,2,9,11
