,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,18,18,18,19,19,19,25
Reserves,32,44,50,45,50,60,109
Borrowings,116,143,151,168,164,154,142
Other Liabilities,60,80,107,81,68,99,115
Total Liabilities,225,285,326,312,301,332,391
Fixed Assets,50,71,83,78,82,77,80
CWIP,14,0,0,0,0,6,0
Investments,19,19,19,19,19,0,0
Other Assets,142,195,223,215,199,248,311
Total Assets,225,285,326,312,301,332,391
