,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,-0.22,-0.24,0.63,1.02,-0.72,3.83,4.77,1.35,0.68,1.13,0.11,0.65
Cash from Investing Activity,0.38,0.24,-1.52,-0.4,-1.38,-3.29,-4.35,0.05,-0.81,-0.92,-2.5700000000000003,-3.69
Cash from Financing Activity,0.0,0.05,0.34,0.2,1.37,-0.13,0.63,-0.12,0.27,1.13,3.64,1.85
Net Cash Flow,0.16,0.05,-0.55,0.8200000000000001,-0.74,0.41,1.05,1.28,0.15,1.33,1.17,-1.18
