,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,166,204,204,204,204,204,204,204,204,204,204,204,204.0
Reserves,-1119,7,34,42,73,96,141,167,231,312,490,782,864.0
Preference Capital,12,12,12,12,12,0,0,0,0,0,0,0,
Borrowings,1252,236,490,137,130,536,263,400,408,104,305,401,539.0
Other Liabilities,782,527,810,1046,1241,415,867,1264,1251,1100,693,816,256.0
Total Liabilities,1082,973,1537,1429,1648,1250,1475,2035,2093,1720,1692,2202,1863.0
Fixed Assets,631,587,360,344,324,263,247,233,353,525,682,657,639.0
CWIP,34,23,26,33,27,23,35,69,26,18,2,1,27.0
Investments,3,12,11,10,10,66,74,88,98,114,174,192,217.0
Other Assets,414,352,1140,1042,1286,898,1119,1645,1616,1062,834,1352,981.0
Total Assets,1082,973,1537,1429,1648,1250,1475,2035,2093,1720,1692,2202,1863.0
