,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,429.0,427.0,351.0,499.0,616.0,492.0,268.0,751.0,708.0,699.0,672.0,569.0,744.0
Expenses,415.0,413.0,329.0,456.0,541.0,429.0,274.0,668.0,586.0,601.0,620.0,487.0,659.0
Operating Profit,14.0,13.0,22.0,43.0,75.0,63.0,-5.0,83.0,122.0,97.0,51.0,82.0,85.0
OPM %,3.0,3.0,6.0,9.0,12.0,13.0,-2.0,11.0,17.0,14.0,8.0,14.0,11.0
Other Income,9.0,8.0,38.0,13.0,12.0,16.0,15.0,9.0,11.0,14.0,7.0,11.0,12.0
Interest,5.0,5.0,1.0,3.0,8.0,2.0,1.0,7.0,7.0,11.0,7.0,5.0,8.0
Depreciation,9.0,9.0,10.0,13.0,14.0,15.0,2.0,12.0,11.0,11.0,10.0,10.0,10.0
Profit before tax,10.0,8.0,48.0,40.0,64.0,62.0,7.0,73.0,116.0,90.0,41.0,78.0,80.0
Tax %,14.0,18.0,-1.0,8.0,4.0,4.0,25.0,2.0,2.0,1.0,38.0,34.0,34.0
Net Profit,8.0,6.0,49.0,37.0,62.0,60.0,5.0,72.0,114.0,90.0,25.0,51.0,53.0
EPS in Rs,0.42,0.31,2.39,1.82,3.02,2.93,0.25,3.53,5.59,4.4,1.25,2.52,2.58
