,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Promoters,38.84,38.84,38.84,38.84,38.84,38.85,38.85,38.85,38.85,38.85
FIIs,11.57,9.9,8.44,8.91,8.36,10.17,20.5,19.41,13.15,14.24
DIIs,16.28,18.64,20.87,21.02,22.78,27.97,28.32,29.76,35.77,34.8
Public,33.31,32.61,31.84,31.23,30.01,23.01,12.34,11.99,12.23,12.1
No. of Shareholders,103057.0,86389.0,74355.0,73664.0,70795.0,67735.0,63362.0,60980.0,65449.0,66957.0
