,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,95,82,106,134,202,356,324,432
Cash from Investing Activity,-41,-100,-64,-110,-125,-354,-412,-484
Cash from Financing Activity,-65,24,-39,-27,-44,10,61,88
Net Cash Flow,-11,5,3,-3,32,12,-26,36
