,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25,3.25
Reserves,23.71,23.97,24.36,21.51,19.07,19.19,15.75,6.6,0.01,-4.34,-6.51,-9.0,-10.86
Borrowings,9.86,13.71,12.9,16.59,30.06,34.73,37.67,39.24,38.17,42.14,39.08,39.46,43.18
Other Liabilities,14.64,13.3,16.95,22.87,21.76,20.79,17.8,26.04,30.68,29.97,29.84,30.31,28.38
Total Liabilities,51.46,54.23,57.46,64.22,74.14,77.96,74.47,75.13,72.11,71.02,65.66,64.02,63.95
Fixed Assets,13.26,12.41,12.46,17.09,15.05,15.07,13.39,11.86,10.74,9.74,9.15,8.33,7.78
CWIP,0.07,0.2,0.26,0.35,10.41,13.09,13.09,15.71,16.0,16.03,16.03,16.03,0.0
Investments,0.6000000000000001,0.43,0.43,0.43,0.43,0.71,0.71,0.4,0.29,0.29,0.29,0.29,0.29
Other Assets,37.53,41.19,44.31,46.35,48.25,49.09,47.28,47.16,45.08,44.96,40.19,39.37,55.88
Total Assets,51.46,54.23,57.46,64.22,74.14,77.96,74.47,75.13,72.11,71.02,65.66,64.02,63.95
