,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,657.0,749.0,1080.0,329.0,696.0,953.0,1211.0,440.0,683.0,631.0,577.0,444.0,954.0
Expenses,532.0,431.0,821.0,307.0,530.0,811.0,912.0,406.0,543.0,477.0,643.0,362.0,759.0
Operating Profit,126.0,318.0,259.0,23.0,166.0,142.0,299.0,34.0,139.0,154.0,-66.0,82.0,195.0
OPM %,19.0,42.0,24.0,7.0,24.0,15.0,25.0,8.0,20.0,24.0,-11.0,18.0,20.0
Other Income,45.0,15.0,69.0,47.0,42.0,64.0,113.0,57.0,61.0,23.0,131.0,84.0,88.0
Interest,11.0,12.0,16.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,-2.0,8.0,9.0
Depreciation,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,15.0,14.0,9.0,13.0,15.0
Profit before tax,146.0,308.0,298.0,44.0,183.0,181.0,386.0,65.0,174.0,151.0,58.0,145.0,258.0
Tax %,26.0,26.0,23.0,27.0,26.0,26.0,26.0,25.0,31.0,21.0,19.0,25.0,26.0
Net Profit,108.0,229.0,230.0,32.0,136.0,134.0,284.0,49.0,120.0,118.0,47.0,109.0,191.0
EPS in Rs,8.24,17.45,17.46,2.45,10.33,10.22,21.6,3.72,9.11,9.0,3.6,8.32,14.52
