,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,75.0,75.21,72.86,72.86,72.86,72.86,72.86
FIIs,3.46,2.99,2.07,2.17,2.73,6.28,5.82
DIIs,11.11,9.77,13.07,7.36,4.29,3.78,2.24
Public,10.43,12.03,12.0,17.6,20.12,17.07,19.07
No. of Shareholders,169329.0,168507.0,154780.0,168284.0,171090.0,169264.0,266437.0
