,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,113,113,113,113,113,113,136,132,132,132,132,132,132.0
Reserves,865,1112,1376,1441,1711,1915,3120,3201,3600,3846,4228,4292,4583.0
Preference Capital,39,0,0,0,0,0,0,0,0,0,0,0,
Borrowings,0,0,334,123,123,123,123,123,123,532,546,567,583.0
Other Liabilities,1631,1175,1164,1214,1402,1170,2103,1793,2554,2893,3413,4919,5436.0
Total Liabilities,2609,2401,2987,2891,3349,3321,5482,5248,6409,7403,8318,9909,10733.0
Fixed Assets,186,240,370,370,370,371,349,375,756,756,740,716,725.0
CWIP,64,138,8,13,24,54,115,341,768,1062,1247,1603,1961.0
Investments,0,0,0,0,0,0,16,60,65,214,262,336,335.0
Other Assets,2360,2022,2609,2508,2954,2897,5001,4472,4819,5371,6069,7254,7713.0
Total Assets,2609,2401,2987,2891,3349,3321,5482,5248,6409,7403,8318,9909,10733.0
