,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,60.55,60.7,61.34,61.99,62.35,62.35,62.25,62.25
DIIs,0.47,0.4,0.34,0.23,0.22,0.22,0.22,0.22
Government,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0
Public,38.98,38.7,38.32,37.78,37.43,37.43,37.52,37.54
No. of Shareholders,16160.0,16251.0,16085.0,15412.0,15164.0,20116.0,17600.0,16111.0
