,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,523,523,523,523,523,523,523,523,523,523,523,523,523
Reserves,11501,10867,11037,10418,8670,8689,6691,5717,4089,2512,1479,-1378,-2607
Borrowings,4505,5117,5396,4716,2888,2910,3615,3555,3859,6932,6989,7167,7205
Other Liabilities,6640,7960,10422,12188,14832,16068,15795,17340,17406,15912,17742,20573,21738
Total Liabilities,23169,24467,27378,27846,26914,28189,26624,27135,25877,25880,26733,26886,26860
Fixed Assets,3328,3586,4275,3472,2157,2120,1006,828,489,465,464,463,463
CWIP,1127,1348,1371,1165,233,240,184,185,193,180,187,192,193
Investments,1748,1302,1353,1346,2186,2222,2015,2001,2043,1982,1973,2034,2040
Other Assets,16966,18232,20379,21863,22338,23608,23418,24121,23151,23252,24109,24197,24163
Total Assets,23169,24467,27378,27846,26914,28189,26624,27135,25877,25880,26733,26886,26860
