,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,4,4,4,31,37
Reserves,28,45,71,76,171
Borrowings,48,52,66,56,5
Other Liabilities,45,52,43,63,72
Total Liabilities,125,153,184,226,285
Fixed Assets,50,52,50,65,91
CWIP,0,0,2,7,0
Investments,0,0,0,0,6
Other Assets,75,101,131,154,188
Total Assets,125,153,184,226,285
