,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,12,8,-6,39
Cash from Investing Activity,-7,-7,-4,-24
Cash from Financing Activity,-6,0,9,-13
Net Cash Flow,0,2,-1,2
