,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,85.78,85.78,85.78,85.78,85.78,85.78,85.78
FIIs,0.3,0.26,0.26,0.55,0.45,0.67,0.86
DIIs,11.79,12.07,11.9,11.57,10.9,11.02,11.02
Public,2.13,1.89,2.06,2.09,2.87,2.53,2.34
No. of Shareholders,303374.0,271948.0,257343.0,252248.0,273529.0,248100.0,226870.0
