,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,430,430,430,430,430,430,439,877,877,877,877,877,877.0
Reserves,24333,27709,32771,42669,40208,18016,22036,22484,21046,29326,32436,41100,
Borrowings,0,0,0,0,0,0,0,0,0,0,0,0,
Other Liabilities,28968,28427,29802,30357,33540,76503,87198,95523,94273,104458,111574,115148,
Total Liabilities,53731,56566,63002,73455,74177,94949,109672,118884,116196,134661,144887,157125,
Fixed Assets,49,57,118,142,175,164,171,197,181,169,170,294,
CWIP,0,0,0,0,0,0,0,0,0,0,0,0,
Investments,36946,39999,45688,55725,54441,64745,71922,79613,68526,91096,101106,110683,
Other Assets,16735,16510,17196,17588,19561,30040,37580,39074,47490,43396,43612,46147,
Total Assets,53731,56566,63002,73455,74177,94949,109672,118884,116196,134661,144887,157125,
