,2012-03-01,2013-03-01,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,5,5,5,5,5,5,5,5,5,5,5,5,5
Reserves,46,49,51,54,56,101,105,113,134,172,208,271,274
Borrowings,12,23,25,19,32,27,25,31,40,38,43,42,43
Other Liabilities,93,92,106,105,124,101,111,118,119,177,153,142,156
Total Liabilities,156,170,187,182,217,235,246,267,298,392,410,460,479
Fixed Assets,20,20,23,22,22,22,23,26,32,39,52,66,68
CWIP,1,1,1,1,1,1,1,2,2,3,3,2,4
Investments,0,0,0,0,0,0,0,0,0,0,0,0,0
Other Assets,135,148,163,159,194,212,221,239,264,350,355,392,406
Total Assets,156,170,187,182,217,235,246,267,298,392,410,460,479
