,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,481.0,514.0,569.0,534.0,698.0,605.0,598.0,819.0,767.0,689.0,653.0,720.0,690.0
Expenses,408.0,440.0,502.0,489.0,638.0,571.0,565.0,759.0,721.0,645.0,596.0,656.0,629.0
Operating Profit,73.0,74.0,67.0,45.0,60.0,34.0,34.0,60.0,46.0,44.0,57.0,64.0,61.0
OPM %,15.0,14.0,12.0,8.0,9.0,6.0,6.0,7.0,6.0,6.0,9.0,9.0,9.0
Other Income,6.0,5.0,5.0,6.0,6.0,7.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0
Interest,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
Depreciation,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,14.0,14.0,14.0,14.0
Profit before tax,65.0,66.0,58.0,36.0,53.0,27.0,23.0,50.0,36.0,33.0,46.0,53.0,51.0
Tax %,25.0,26.0,26.0,25.0,25.0,27.0,25.0,25.0,25.0,26.0,26.0,25.0,25.0
Net Profit,49.0,49.0,43.0,27.0,39.0,19.0,17.0,38.0,27.0,24.0,34.0,39.0,38.0
EPS in Rs,21.05,21.23,18.74,11.66,16.98,8.43,7.54,16.36,11.75,10.58,14.57,17.02,16.45
