,2014-03-01,2015-03-01,2016-03-01,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,0,0,-1.96,0.06,0.53,-0.6900000000000001,-6.8,7.51,0.15,0.32
Cash from Investing Activity,0,0,0.0,0.0,0.0,0.0,-1.51,-7.34,0.26,0.0
Cash from Financing Activity,0,0,2.09,0.02,0.47,-0.21,8.87,0.02,-0.19,0.0
Net Cash Flow,0,0,0.14,0.08,1.0,-0.9,0.55,0.19,0.23,0.32
