,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Promoters,27.12,27.12,27.12,27.12,27.12
Public,72.89,72.88,72.87,72.89,72.87
No. of Shareholders,830.0,793.0,757.0,753.0,712.0
