,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,-0.01,0.01,0.53,-5.34,-4.8,-12.7
Cash from Investing Activity,-2.13,0.0,-0.04,-0.1,1.84,-1.07
Cash from Financing Activity,2.13,0.0,0.12,4.85,2.96,14.07
Net Cash Flow,0.0,0.01,0.61,-0.59,0.01,0.3
