,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,1.62,4.14,3.41,1.34,1.63,1.86,5.07,1.32,1.97,3.23,5.91,2.08,3.33
Expenses,3.69,4.77,4.71,1.87,2.41,2.21,6.8,2.11,2.51,3.98,3.05,2.34,4.17
Operating Profit,-2.07,-0.63,-1.3,-0.53,-0.78,-0.35,-1.73,-0.79,-0.54,-0.75,2.86,-0.26,-0.84
OPM %,-127.78,-15.22,-38.12,-39.55,-47.85,-18.82,-34.12,-59.85,-27.41,-23.22,48.39,-12.5,-25.23
Other Income,0.0,0.0,0.0,0.0,0.0,1.22,0.05,0.0,0.01,0.0,0.0,0.0,0.02
Interest,0.4,0.37,0.4,0.4,0.53,0.52,0.5,0.51,0.58,0.69,0.66,0.71,0.76
Depreciation,0.12,0.12,0.12,0.08,0.11,0.05,0.02,0.02,0.02,0.02,0.01,0.02,0.01
Profit before tax,-2.59,-1.12,-1.82,-1.01,-1.42,0.3,-2.2,-1.32,-1.13,-1.46,2.19,-0.99,-1.59
Tax %,-2.7,-6.25,14.29,-0.99,-0.7,0.0,0.91,0.76,0.88,0.68,-0.46,1.01,-0.63
Net Profit,-2.66,-1.18,-1.56,-1.02,-1.43,0.3,-2.18,-1.32,-1.12,-1.45,2.19,-0.98,-1.6
EPS in Rs,-0.49,-0.22,-0.29,-0.19,-0.26,0.06,-0.4,-0.24,-0.21,-0.27,0.4,-0.18,-0.3
