,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,58.7,58.7,58.7,58.7,58.7,58.7,58.69,58.69
FIIs,0.16,0.17,0.17,0.17,0.15,0.23,0.26,0.26
DIIs,0.02,0.03,0.1,0.09,0.09,0.06,0.01,0.0
Public,41.12,41.11,41.03,41.04,41.06,41.01,41.04,41.03
No. of Shareholders,7100.0,6395.0,6332.0,6300.0,6024.0,8643.0,7895.0,8462.0
