,2021-11-01,2022-03-01,2023-03-01,2023-09-01
Equity Capital,0.25,2.48,2.48,4.13
Reserves,1.63,2.92,6.87,34.63
Borrowings,0.85,0.74,4.11,0.62
Other Liabilities,1.95,0.8200000000000001,2.27,2.93
Total Liabilities,4.68,6.96,15.73,42.31
Fixed Assets,0.22,0.5,0.44,5.02
CWIP,0.0,0.0,0.0,0.41
Investments,0.0,0.0,0.0,0.0
Other Assets,4.46,6.46,15.29,36.88
Total Assets,4.68,6.96,15.73,42.31
