,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2023-03-01,2023-09-01
Promoters,71.7,71.7,71.7,71.7,66.62,51.14
FIIs,0.0,0.0,0.0,0.0,0.54,3.33
Public,28.3,28.3,28.3,28.3,32.82,45.54
No. of Shareholders,89.0,80.0,76.0,86.0,161.0,479.0
