,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01,2023-09-01
Promoters,23.64,23.64,23.64,23.64,23.64,23.64,23.64,23.64
Public,76.36,76.36,76.36,76.36,76.36,76.36,76.36,76.37
No. of Shareholders,11387.0,10744.0,10704.0,10415.0,10337.0,11317.0,11371.0,11360.0
