,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,49.13,79.28,97.8,103.48,127.62,160.96,145.0,120.69,107.42,86.41,89.47,79.67,80.15
Expenses,39.1,63.72,80.95,84.62,106.23,135.8,125.76,104.54,92.63,73.81,77.27,66.65,66.44
Operating Profit,10.03,15.56,16.85,18.86,21.39,25.16,19.24,16.15,14.79,12.6,12.2,13.02,13.71
OPM %,20.42,19.63,17.23,18.23,16.76,15.63,13.27,13.38,13.77,14.58,13.64,16.34,17.11
Other Income,0.9,0.0,0.55,0.21,0.17,0.02,0.98,0.38,0.17,0.06,0.6,0.62,0.24
Interest,0.21,0.6,0.45,0.49,0.74,1.5,1.18,0.92,1.06,0.88,0.78,1.12,0.88
Depreciation,0.71,0.7,0.67,0.67,0.72,0.79,0.78,0.81,0.81,0.83,0.91,0.97,1.38
Profit before tax,10.01,14.26,16.28,17.91,20.1,22.89,18.26,14.8,13.09,10.95,11.11,11.55,11.69
Tax %,24.98,26.37,26.47,25.07,27.96,25.64,24.21,25.68,21.24,29.77,20.25,27.45,22.24
Net Profit,7.52,10.5,11.97,13.42,14.48,17.02,13.84,11.0,10.31,7.68,8.86,8.38,9.09
EPS in Rs,1.51,2.1,2.4,2.69,2.9,3.41,2.77,2.2,2.06,1.54,1.77,1.68,1.82
