,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Debtor Days,0.0,0.00,11.58,30.21,17.53,175.51,126.82
Inventory Days,729.79,,,,350.83,117.94,96.24
Days Payable,140.38,,,,100.0,198.35,2097.39
Cash Conversion Cycle,589.41,0.00,11.58,30.21,268.37,95.1,-1874.32
Working Capital Days,298.82,726.46,855.78,2113.85,88.56,142.81,168.58
ROCE %,,-11.55,-8.44,54.51,9.15,1.71,3.46
