,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,55.6,34.7,1.69,3.17,4.36,9.42,13.73,3.78,7.09,4.01,3.99,4.33,4.53
Expenses,44.09,36.11,2.94,2.37,3.87,8.82,13.5,3.5,6.72,2.95,1.28,2.95,2.98
Operating Profit,11.51,-1.41,-1.25,0.8,0.49,0.6,0.23,0.28,0.37,1.06,2.71,1.38,1.55
OPM %,20.7,-4.06,-73.96,25.24,11.24,6.37,1.68,7.41,5.22,26.43,67.92,31.87,34.22
Other Income,0.11,6.57,0.23,0.14,0.16,0.14,0.25,0.25,0.14,0.19,0.37,0.29,0.67
Interest,3.37,2.69,2.37,2.42,2.38,2.42,3.09,2.11,2.19,2.05,2.97,2.84,2.31
Depreciation,0.27,0.26,0.3,0.29,0.25,0.28,0.28,0.28,0.29,0.29,0.29,0.31,0.34
Profit before tax,7.98,2.21,-3.69,-1.77,-1.98,-1.96,-2.89,-1.86,-1.97,-1.09,-0.18,-1.48,-0.43
Tax %,0.13,0.9,365.31,27.12,23.74,25.0,73.36,28.49,-37.56,51.38,166.67,22.97,41.86
Net Profit,7.98,2.19,9.79,-1.3,-1.51,-1.47,-0.75,-1.33,-2.71,-0.52,0.12,-1.14,-0.24
EPS in Rs,319.2,87.6,391.6,-52.0,-60.4,-58.8,-30.0,-53.2,-108.4,-20.8,4.8,-45.6,-9.6
