,2017-03-01,2018-03-01,2019-03-01,2020-03-01,2021-03-01,2022-03-01,2023-03-01
Cash from Operating Activity,-6.97,0.62,-2.21,-34.11,41.13,14.59,9.24
Cash from Investing Activity,0.11,-3.92,-10.99,38.95,-5.14,-10.13,-35.01
Cash from Financing Activity,7.04,3.16,12.84,-2.86,-36.59,-5.2,37.47
Net Cash Flow,0.18,-0.14,-0.36,1.99,-0.6000000000000001,-0.74,11.69
