,2020-09-01,2020-12-01,2021-03-01,2021-06-01,2021-09-01,2021-12-01,2022-03-01,2022-06-01,2022-09-01,2022-12-01,2023-03-01,2023-06-01,2023-09-01
Sales,22.75,20.87,22.11,22.55,23.8,22.52,23.77,18.08,21.47,19.97,16.91,18.17,21.46
Expenses,16.51,17.53,26.34,16.88,17.18,17.51,19.29,15.68,17.97,17.7,16.67,15.93,18.49
Operating Profit,6.24,3.34,-4.23,5.67,6.62,5.01,4.48,2.4,3.5,2.27,0.24,2.24,2.97
OPM %,27.43,16.0,-19.13,25.14,27.82,22.25,18.85,13.27,16.3,11.37,1.42,12.33,13.84
Other Income,0.14,0.14,0.24,0.14,0.1,0.18,0.34,0.17,0.12,0.29,0.89,0.59,0.11
Interest,0.26,0.38,0.31,0.29,0.7,0.61,0.81,0.6,0.54,0.65,0.85,0.77,1.23
Depreciation,0.33,0.5,0.49,0.6,0.5,0.5,0.49,0.57,0.6,0.7,0.92,0.94,0.93
Profit before tax,5.79,2.6,-4.79,4.92,5.52,4.08,3.52,1.4,2.48,1.21,-0.64,1.12,0.92
Tax %,23.49,28.85,22.34,23.37,32.61,29.41,16.48,28.57,29.44,28.1,29.69,-26.79,28.26
Net Profit,4.43,1.85,-3.72,3.77,3.72,2.88,2.94,1.0,1.74,0.88,-0.45,1.42,0.66
EPS in Rs,0.6,0.25,-0.5,0.51,0.5,0.39,0.39,0.13,0.23,0.12,-0.06,0.18,0.08
